scenario_id,events,operating_cost,operating_cost_M,unmet_tons,status,solve_time_s
26,"[[0, 5, 2]]",3507116500.0,3507.1165,300.0,optimal,0.001734018325805664
27,"[[0, 5, 3]]",3507185236.2609143,3507.1852362609143,300.0,optimal,0.0017600059509277344
28,"[[0, 5, 4]]",3507258063.174114,3507.2580631741143,300.0,optimal,0.0018770694732666016
29,"[[0, 5, 5]]",3507335835.130971,3507.3358351309707,300.0,optimal,0.0019299983978271484
30,"[[0, 5, 6]]",3507444832.3061123,3507.4448323061124,300.0,optimal,0.0019981861114501953
31,"[[0, 6, 2]]",3507129500.0,3507.1295,300.0,optimal,0.0017762184143066406
32,"[[0, 6, 3]]",3507199736.2609143,3507.1997362609145,300.0,optimal,0.0017879009246826172
33,"[[0, 6, 4]]",3507273208.7827425,3507.2732087827426,300.0,optimal,0.0018870830535888672
34,"[[0, 6, 5]]",3507367225.2182846,3507.3672252182846,300.0,optimal,0.001873016357421875
35,"[[0, 6, 6]]",3507450879.0446844,3507.4508790446844,300.0,optimal,0.0019059181213378906
36,"[[0, 7, 2]]",3507139000.0,3507.139,300.0,optimal,0.0017278194427490234
37,"[[0, 7, 3]]",3507210972.5218287,3507.210972521829,300.0,optimal,0.0018267631530761719
38,"[[0, 7, 4]]",3507297508.2177706,3507.2975082177704,300.0,optimal,0.00185394287109375
39,"[[0, 7, 5]]",3507375752.696456,3507.375752696456,300.0,optimal,0.0018618106842041016
40,"[[0, 7, 6]]",3507460379.0446844,3507.4603790446845,300.0,optimal,0.0019199848175048828
41,"[[0, 8, 2]]",3507148500.0,3507.1485,300.0,optimal,0.0017402172088623047
42,"[[0, 8, 3]]",3507227326.9132,3507.2273269131997,300.0,optimal,0.0018150806427001953
43,"[[0, 8, 4]]",3507303480.739599,3507.3034807395993,300.0,optimal,0.00189208984375
44,"[[0, 8, 5]]",3507384752.696456,3507.384752696456,300.0,optimal,0.001928091049194336
45,"[[0, 8, 6]]",3507504832.3061123,3507.5048323061123,300.0,optimal,0.002074718475341797
46,"[[0, 9, 2]]",3507161354.3913713,3507.1613543913713,300.0,optimal,0.0017402172088623047
47,"[[0, 9, 3]]",3507232826.9132,3507.2328269132,300.0,optimal,0.0018429756164550781
48,"[[0, 9, 4]]",3507309980.739599,3507.3099807395993,300.0,optimal,0.001950979232788086
49,"[[0, 9, 5]]",3507419851.5665126,3507.4198515665125,300.0,optimal,0.002052783966064453
50,"[[0, 9, 6]]",3507507777.3497686,3507.5077773497687,300.0,optimal,0.0020308494567871094
51,"[[0, 10, 2]]",3507167118.130457,3507.167118130457,300.0,optimal,0.0017123222351074219
52,"[[0, 10, 3]]",3507239472.5218287,3507.2394725218287,300.0,optimal,0.0017588138580322266
53,"[[0, 10, 4]]",3507336134.565999,3507.336134565999,300.0,optimal,0.002015829086303711
54,"[[0, 10, 5]]",3507419851.5665126,3507.4198515665125,300.0,optimal,0.002046823501586914
55,"[[0, 10, 6]]",3507508777.3497686,3507.5087773497685,300.0,optimal,0.0020127296447753906
56,"[[0, 11, 2]]",3507172236.2609143,3507.1722362609144,300.0,optimal,0.0017108917236328125
57,"[[0, 11, 3]]",3507257417.5654855,3507.2574175654854,300.0,optimal,0.0018267631530761719
58,"[[0, 11, 4]]",3507335516.435542,3507.335516435542,300.0,optimal,0.0019216537475585938
59,"[[0, 11, 5]]",3507420233.436055,3507.4202334360552,300.0,optimal,0.0019428730010986328
60,"[[0, 11, 6]]",3507541667.437083,3507.5416674370827,300.0,optimal,0.0020678043365478516
61,"[[0, 12, 2]]",3507184708.7827425,3507.1847087827423,300.0,optimal,0.0017659664154052734
62,"[[0, 12, 3]]",3507259417.5654855,3507.2594175654854,300.0,optimal,0.0017037391662597656
63,"[[0, 12, 4]]",3507338016.435542,3507.338016435542,300.0,optimal,0.0018339157104492188
64,"[[0, 12, 5]]",3507446505.392912,3507.446505392912,300.0,optimal,0.001981973648071289
65,"[[0, 12, 6]]",3507536694.915254,3507.536694915254,300.0,optimal,0.002045869827270508
66,"[[0, 13, 2]]",3507182417.5654855,3507.1824175654856,300.0,optimal,0.0017590522766113281
67,"[[0, 13, 3]]",3507260362.6091423,3507.2603626091422,300.0,optimal,0.0017549991607666016
68,"[[0, 13, 4]]",3507359134.565999,3507.359134565999,300.0,optimal,0.0018999576568603516
69,"[[0, 13, 5]]",3507443032.8710837,3507.4430328710837,300.0,optimal,0.0018570423126220703
70,"[[0, 13, 6]]",3507533249.8715973,3507.5332498715975,300.0,optimal,0.001931905746459961
71,"[[0, 14, 2]]",3507179417.5654855,3507.1794175654854,300.0,optimal,0.0017101764678955078
72,"[[0, 14, 3]]",3507273162.0441704,3507.2731620441705,300.0,optimal,0.0017671585083007812
73,"[[0, 14, 4]]",3507354579.609656,3507.354579609656,300.0,optimal,0.001811981201171875
74,"[[0, 14, 5]]",3507441032.8710837,3507.4410328710837,300.0,optimal,0.001856088638305664
75,"[[0, 14, 6]]",3507575793.7853107,3507.575793785311,300.0,optimal,0.0020360946655273438
76,"[[0, 15, 2]]",3507187035.6959424,3507.1870356959425,300.0,optimal,0.0017020702362060547
77,"[[0, 15, 3]]",3507266162.0441704,3507.2661620441704,300.0,optimal,0.0017919540405273438
78,"[[0, 15, 4]]",3507348579.609656,3507.3485796096556,300.0,optimal,0.0018329620361328125
79,"[[0, 15, 5]]",3507474222.393426,3507.474222393426,300.0,optimal,0.0019538402557373047
80,"[[0, 15, 6]]",3507559293.7853107,3507.5592937853107,300.0,optimal,0.0020041465759277344
81,"[[0, 16, 2]]",3507182035.6959424,3507.1820356959424,300.0,optimal,0.0016880035400390625
82,"[[0, 16, 3]]",3507260162.0441704,3507.2601620441706,300.0,optimal,0.001775979995727539
83,"[[0, 16, 4]]",3507373205.957884,3507.373205957884,300.0,optimal,0.0019168853759765625
84,"[[0, 16, 5]]",3507454521.828454,3507.454521828454,300.0,optimal,0.001953125
85,"[[0, 16, 6]]",3507540711.3507957,3507.540711350796,300.0,optimal,0.001996755599975586
86,"[[0, 17, 2]]",3507178417.5654855,3507.1784175654857,300.0,optimal,0.0017278194427490234
87,"[[0, 17, 3]]",3507276543.9137135,3507.2765439137133,300.0,optimal,0.0018429756164550781
88,"[[0, 17, 4]]",3507352087.827427,3507.352087827427,300.0,optimal,0.0018951892852783203
89,"[[0, 17, 5]]",3507433403.697997,3507.433403697997,300.0,optimal,0.0019450187683105469
90,"[[0, 17, 6]]",3507433403.697997,3507.433403697997,300.0,optimal,0.0019390583038330078
91,"[[0, 18, 2]]",3507189417.5654855,3507.1894175654857,300.0,optimal,0.001729726791381836
92,"[[0, 18, 3]]",3507260543.9137135,3507.2605439137133,300.0,optimal,0.00177001953125
93,"[[0, 18, 4]]",3507335087.827427,3507.335087827427,300.0,optimal,0.0018849372863769531
94,"[[0, 18, 5]]",3507335087.827427,3507.335087827427,300.0,optimal,0.0018770694732666016
95,"[[0, 18, 6]]",3507335087.827427,3507.335087827427,300.0,optimal,0.0018689632415771484
96,"[[0, 19, 2]]",3507175417.5654855,3507.1754175654855,300.0,optimal,0.0017609596252441406
97,"[[0, 19, 3]]",3507245543.9137135,3507.2455439137134,300.0,optimal,0.0017499923706054688
98,"[[0, 19, 4]]",3507245543.9137135,3507.2455439137134,300.0,optimal,0.0017583370208740234
99,"[[0, 19, 5]]",3507245543.9137135,3507.2455439137134,300.0,optimal,0.001750946044921875
100,"[[0, 20, 2]]",3507162417.5654855,3507.1624175654856,300.0,optimal,0.0017209053039550781
101,"[[0, 20, 3]]",3507162417.5654855,3507.1624175654856,300.0,optimal,0.001711130142211914
102,"[[0, 20, 4]]",3507162417.5654855,3507.1624175654856,300.0,optimal,0.0017101764678955078
103,"[[0, 21, 2]]",3507086236.2609143,3507.086236260914,300.0,optimal,0.0016961097717285156
104,"[[0, 21, 3]]",3507086236.2609143,3507.086236260914,300.0,optimal,0.0016901493072509766
105,"[[0, 22, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016329288482666016
106,"[[1, 0, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016431808471679688
107,"[[1, 0, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016269683837890625
108,"[[1, 0, 4]]",3507034000.0,3507.034,300.0,optimal,0.001638174057006836
109,"[[1, 0, 5]]",3507034000.0,3507.034,300.0,optimal,0.0016350746154785156
110,"[[1, 0, 6]]",3507034000.0,3507.034,300.0,optimal,0.0016281604766845703
111,"[[1, 1, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016481876373291016
112,"[[1, 1, 3]]",3507034000.0,3507.034,300.0,optimal,0.001628875732421875
113,"[[1, 1, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016472339630126953
114,"[[1, 1, 5]]",3507034000.0,3507.034,300.0,optimal,0.001631021499633789
115,"[[1, 1, 6]]",3507034000.0,3507.034,300.0,optimal,0.0016298294067382812
116,"[[1, 2, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016438961029052734
117,"[[1, 2, 3]]",3507034000.0,3507.034,300.0,optimal,0.001627206802368164
118,"[[1, 2, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016472339630126953
119,"[[1, 2, 5]]",3507034000.0,3507.034,300.0,optimal,0.0016319751739501953
120,"[[1, 2, 6]]",3507034000.0,3507.034,300.0,optimal,0.001631021499633789
121,"[[1, 3, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016429424285888672
122,"[[1, 3, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016181468963623047
123,"[[1, 3, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016407966613769531
124,"[[1, 3, 5]]",3507034000.0,3507.034,300.0,optimal,0.0016269683837890625
125,"[[1, 3, 6]]",3507034000.0,3507.034,300.0,optimal,0.0016210079193115234
126,"[[1, 4, 2]]",3507034000.0,3507.034,300.0,optimal,0.001644134521484375
127,"[[1, 4, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016319751739501953
128,"[[1, 4, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016489028930664062
129,"[[1, 4, 5]]",3507034000.0,3507.034,300.0,optimal,0.0016200542449951172
130,"[[1, 4, 6]]",3507034000.0,3507.034,300.0,optimal,0.0016350746154785156
131,"[[1, 5, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016341209411621094
132,"[[1, 5, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016281604766845703
133,"[[1, 5, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016429424285888672
134,"[[1, 5, 5]]",3507034000.0,3507.034,300.0,optimal,0.0016238689422607422
135,"[[1, 5, 6]]",3507034000.0,3507.034,300.0,optimal,0.0016460418701171875
136,"[[1, 6, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016629695892333984
137,"[[1, 6, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016169548034667969
138,"[[1, 6, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016450881958007812
139,"[[1, 6, 5]]",3507034000.0,3507.034,300.0,optimal,0.0016329288482666016
140,"[[1, 6, 6]]",3507034000.0,3507.034,300.0,optimal,0.0016298294067382812
141,"[[1, 7, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016410350799560547
142,"[[1, 7, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016331672668457031
143,"[[1, 7, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016388893127441406
144,"[[1, 7, 5]]",3507034000.0,3507.034,300.0,optimal,0.0016238689422607422
145,"[[1, 7, 6]]",3507034000.0,3507.034,300.0,optimal,0.0016269683837890625
146,"[[1, 8, 2]]",3507034000.0,3507.034,300.0,optimal,0.001638174057006836
147,"[[1, 8, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016300678253173828
148,"[[1, 8, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016551017761230469
149,"[[1, 8, 5]]",3507034000.0,3507.034,300.0,optimal,0.0016198158264160156
150,"[[1, 8, 6]]",3507035000.0,3507.035,300.0,optimal,0.0016291141510009766
151,"[[1, 9, 2]]",3507034000.0,3507.034,300.0,optimal,0.00164794921875
152,"[[1, 9, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016238689422607422
153,"[[1, 9, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016460418701171875
154,"[[1, 9, 5]]",3507035000.0,3507.035,300.0,optimal,0.0016319751739501953
155,"[[1, 9, 6]]",3507035000.0,3507.035,300.0,optimal,0.00162506103515625
156,"[[1, 10, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016493797302246094
157,"[[1, 10, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016238689422607422
158,"[[1, 10, 4]]",3507035000.0,3507.035,300.0,optimal,0.001651763916015625
159,"[[1, 10, 5]]",3507035000.0,3507.035,300.0,optimal,0.0016350746154785156
160,"[[1, 10, 6]]",3507035000.0,3507.035,300.0,optimal,0.0016298294067382812
161,"[[1, 11, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016460418701171875
162,"[[1, 11, 3]]",3507035000.0,3507.035,300.0,optimal,0.0016219615936279297
163,"[[1, 11, 4]]",3507035000.0,3507.035,300.0,optimal,0.0016560554504394531
164,"[[1, 11, 5]]",3507035000.0,3507.035,300.0,optimal,0.0016319751739501953
165,"[[1, 11, 6]]",3507035000.0,3507.035,300.0,optimal,0.0016276836395263672
166,"[[1, 12, 2]]",3507035000.0,3507.035,300.0,optimal,0.0016369819641113281
167,"[[1, 12, 3]]",3507035000.0,3507.035,300.0,optimal,0.0016362667083740234
168,"[[1, 12, 4]]",3507035000.0,3507.035,300.0,optimal,0.001638174057006836
169,"[[1, 12, 5]]",3507035000.0,3507.035,300.0,optimal,0.0016262531280517578
170,"[[1, 12, 6]]",3507035000.0,3507.035,300.0,optimal,0.0016350746154785156
171,"[[1, 13, 2]]",3507035000.0,3507.035,300.0,optimal,0.0016329288482666016
172,"[[1, 13, 3]]",3507035000.0,3507.035,300.0,optimal,0.0016241073608398438
173,"[[1, 13, 4]]",3507035000.0,3507.035,300.0,optimal,0.0016529560089111328
174,"[[1, 13, 5]]",3507035000.0,3507.035,300.0,optimal,0.0016279220581054688
175,"[[1, 13, 6]]",3507035000.0,3507.035,300.0,optimal,0.0016269683837890625
176,"[[1, 14, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016529560089111328
177,"[[1, 14, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016601085662841797
178,"[[1, 14, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016520023345947266
179,"[[1, 14, 5]]",3507034000.0,3507.034,300.0,optimal,0.0016248226165771484
180,"[[1, 14, 6]]",3507040000.0,3507.04,300.0,optimal,0.0016407966613769531
181,"[[1, 15, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016410350799560547
182,"[[1, 15, 3]]",3507034000.0,3507.034,300.0,optimal,0.001634836196899414
183,"[[1, 15, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016512870788574219
184,"[[1, 15, 5]]",3507039000.0,3507.039,300.0,optimal,0.0016198158264160156
185,"[[1, 15, 6]]",3507039000.0,3507.039,300.0,optimal,0.0016400814056396484
186,"[[1, 16, 2]]",3507034000.0,3507.034,300.0,optimal,0.00164794921875
187,"[[1, 16, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016210079193115234
188,"[[1, 16, 4]]",3507038000.0,3507.038,300.0,optimal,0.001644134521484375
189,"[[1, 16, 5]]",3507038000.0,3507.038,300.0,optimal,0.0016429424285888672
190,"[[1, 16, 6]]",3507038000.0,3507.038,300.0,optimal,0.0016357898712158203
191,"[[1, 17, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016460418701171875
192,"[[1, 17, 3]]",3507037000.0,3507.037,300.0,optimal,0.0016450881958007812
193,"[[1, 17, 4]]",3507037000.0,3507.037,300.0,optimal,0.0016510486602783203
194,"[[1, 17, 5]]",3507037000.0,3507.037,300.0,optimal,0.0016231536865234375
195,"[[1, 17, 6]]",3507037000.0,3507.037,300.0,optimal,0.00162506103515625
196,"[[1, 18, 2]]",3507036000.0,3507.036,300.0,optimal,0.0016660690307617188
197,"[[1, 18, 3]]",3507036000.0,3507.036,300.0,optimal,0.001638174057006836
198,"[[1, 18, 4]]",3507036000.0,3507.036,300.0,optimal,0.0016391277313232422
199,"[[1, 18, 5]]",3507036000.0,3507.036,300.0,optimal,0.0016331672668457031
200,"[[1, 18, 6]]",3507036000.0,3507.036,300.0,optimal,0.0016160011291503906
201,"[[1, 19, 2]]",3507035000.0,3507.035,300.0,optimal,0.0016520023345947266
202,"[[1, 19, 3]]",3507035000.0,3507.035,300.0,optimal,0.0016300678253173828
203,"[[1, 19, 4]]",3507035000.0,3507.035,300.0,optimal,0.001611948013305664
204,"[[1, 19, 5]]",3507035000.0,3507.035,300.0,optimal,0.0016031265258789062
205,"[[1, 20, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016369819641113281
206,"[[1, 20, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016331672668457031
207,"[[1, 20, 4]]",3507034000.0,3507.034,300.0,optimal,0.0016241073608398438
208,"[[1, 21, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016329288482666016
209,"[[1, 21, 3]]",3507034000.0,3507.034,300.0,optimal,0.0016388893127441406
210,"[[1, 22, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016307830810546875
211,"[[2, 0, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016248226165771484
212,"[[2, 0, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016529560089111328
213,"[[2, 1, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016341209411621094
214,"[[2, 1, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016398429870605469
215,"[[2, 2, 1]]",3507034000.0,3507.034,300.0,optimal,0.001631021499633789
216,"[[2, 2, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016350746154785156
217,"[[2, 3, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016238689422607422
218,"[[2, 3, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016400814056396484
219,"[[2, 4, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016262531280517578
220,"[[2, 4, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016410350799560547
221,"[[2, 5, 1]]",3507034000.0,3507.034,300.0,optimal,0.001641988754272461
222,"[[2, 5, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016300678253173828
223,"[[2, 6, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016331672668457031
224,"[[2, 6, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016400814056396484
225,"[[2, 7, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016279220581054688
226,"[[2, 7, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016376972198486328
227,"[[2, 8, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016331672668457031
228,"[[2, 8, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016367435455322266
229,"[[2, 9, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016329288482666016
230,"[[2, 9, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016460418701171875
231,"[[2, 10, 1]]",3507034000.0,3507.034,300.0,optimal,0.001628875732421875
232,"[[2, 10, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016398429870605469
233,"[[2, 11, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016388893127441406
234,"[[2, 11, 2]]",3507034000.0,3507.034,300.0,optimal,0.001631021499633789
235,"[[2, 12, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016391277313232422
236,"[[2, 12, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016431808471679688
237,"[[2, 13, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016298294067382812
238,"[[2, 13, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016388893127441406
239,"[[2, 14, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016350746154785156
240,"[[2, 14, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016460418701171875
241,"[[2, 15, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016312599182128906
242,"[[2, 15, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016357898712158203
243,"[[2, 16, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016407966613769531
244,"[[2, 16, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016350746154785156
245,"[[2, 17, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016360282897949219
246,"[[2, 17, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016548633575439453
247,"[[2, 18, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016238689422607422
248,"[[2, 18, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016422271728515625
249,"[[2, 19, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016388893127441406
250,"[[2, 19, 2]]",3507034000.0,3507.034,300.0,optimal,0.001634836196899414
251,"[[2, 20, 1]]",3507034000.0,3507.034,300.0,optimal,0.001634836196899414
252,"[[2, 20, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016477108001708984
253,"[[2, 21, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016238689422607422
254,"[[2, 21, 2]]",3507034000.0,3507.034,300.0,optimal,0.0016260147094726562
255,"[[2, 22, 1]]",3507034000.0,3507.034,300.0,optimal,0.0016472339630126953
256,"[[2, 22, 2]]",3507034000.0,3507.034,300.0,optimal,0.001622915267944336
257,"[[2, 23, 1]]",3507034000.0,3507.034,300.0,optimal,0.001615285873413086
258,"[[0, 0, 2], [0, 2, 2]]",3507160708.7827425,3507.1607087827424,300.0,optimal,0.0016438961029052734
259,"[[0, 0, 2], [0, 2, 3]]",3507286494.607088,3507.286494607088,300.0,optimal,0.0016660690307617188
260,"[[0, 0, 2], [0, 2, 4]]",3507779384.180791,3507.779384180791,300.0,optimal,0.0016748905181884766
261,"[[0, 0, 2], [0, 2, 5]]",3508273273.7544937,3508.273273754494,300.0,optimal,0.0016908645629882812
262,"[[0, 0, 2], [0, 2, 6]]",3509530372.11094,3509.53037211094,300.0,optimal,0.0017452239990234375
263,"[[0, 0, 2], [0, 3, 2]]",3507170035.6959424,3507.1700356959423,300.0,optimal,0.0016601085662841797
264,"[[0, 0, 2], [0, 3, 3]]",3507246980.739599,3507.246980739599,300.0,optimal,0.0016748905181884766
265,"[[0, 0, 2], [0, 3, 4]]",3507329288.392399,3507.3292883923987,300.0,optimal,0.0016889572143554688
266,"[[0, 0, 2], [0, 3, 5]]",3508157174.3708267,3508.157174370827,300.0,optimal,0.0017578601837158203
267,"[[0, 0, 2], [0, 3, 6]]",3508650063.94453,3508.65006394453,300.0,optimal,0.0018281936645507812
268,"[[0, 0, 2], [0, 4, 2]]",3507167326.9132,3507.1673269131998,300.0,optimal,0.0016603469848632812
269,"[[0, 0, 2], [0, 4, 3]]",3507244980.739599,3507.244980739599,300.0,optimal,0.0016980171203613281
270,"[[0, 0, 2], [0, 4, 4]]",3507353532.8710837,3507.3535328710836,300.0,optimal,0.0017848014831542969
271,"[[0, 0, 2], [0, 4, 5]]",3507442840.523883,3507.4428405238828,300.0,optimal,0.0018229484558105469
272,"[[0, 0, 2], [0, 4, 6]]",3507780346.4304056,3507.7803464304056,300.0,optimal,0.0018889904022216797
273,"[[0, 0, 2], [0, 5, 2]]",3507166708.7827425,3507.1667087827427,300.0,optimal,0.0016629695892333984
274,"[[0, 0, 2], [0, 5, 3]]",3507261543.9137135,3507.2615439137135,300.0,optimal,0.001756906509399414
275,"[[0, 0, 2], [0, 5, 4]]",3507343434.001027,3507.343434001027,300.0,optimal,0.0018091201782226562
276,"[[0, 0, 2], [0, 5, 5]]",3507432277.3497686,3507.432277349769,300.0,optimal,0.0018410682678222656
277,"[[0, 0, 2], [0, 5, 6]]",3507565837.699024,3507.565837699024,300.0,optimal,0.00189208984375
278,"[[0, 0, 2], [0, 6, 2]]",3507178417.5654855,3507.1784175654857,300.0,optimal,0.001714944839477539
279,"[[0, 0, 2], [0, 6, 3]]",3507255543.9137135,3507.2555439137136,300.0,optimal,0.001752614974975586
280,"[[0, 0, 2], [0, 6, 4]]",3507338434.001027,3507.338434001027,300.0,optimal,0.0018610954284667969
281,"[[0, 0, 2], [0, 6, 5]]",3507455021.828454,3507.455021828454,300.0,optimal,0.0018281936645507812
282,"[[0, 0, 2], [0, 6, 6]]",3507549683.8726244,3507.5496838726244,300.0,optimal,0.001878976821899414
283,"[[0, 0, 2], [0, 7, 2]]",3507174417.5654855,3507.1744175654853,300.0,optimal,0.001722097396850586
284,"[[0, 0, 2], [0, 7, 3]]",3507252362.6091423,3507.2523626091424,300.0,optimal,0.0017809867858886719
285,"[[0, 0, 2], [0, 7, 4]]",3507356205.957884,3507.356205957884,300.0,optimal,0.0017981529235839844
286,"[[0, 0, 2], [0, 7, 5]]",3507443922.958398,3507.4439229583977,300.0,optimal,0.0018470287322998047
287,"[[0, 0, 2], [0, 7, 6]]",3507537738.8289676,3507.5377388289676,300.0,optimal,0.0018858909606933594
288,"[[0, 0, 2], [0, 8, 2]]",3507172708.7827425,3507.1727087827426,300.0,optimal,0.0017139911651611328
289,"[[0, 0, 2], [0, 8, 3]]",3507265162.0441704,3507.26516204417,300.0,optimal,0.0017578601837158203
